gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,comparison_type,first_rule,first_mode,second_rule,second_mode,scenario,N_catalogues,same_decision,difference_direction,correct_first_only,correct_second_only,correct_difference,wrong_first_only,wrong_second_only,wrong_difference,indeterminate_first_only,indeterminate_second_only,indeterminate_difference
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,14,first_minus_second,986,0,0.986,0,0,0.0,0,986,-0.986
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,15,first_minus_second,985,0,0.985,0,0,0.0,0,985,-0.985
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,27,first_minus_second,973,0,0.973,0,0,0.0,0,973,-0.973
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,baseline,full66,baseline,conditional66,uniform_white,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,full34,uniform_white,1000,997,first_minus_second,3,0,0.0030000000000000027,0,0,0.0,0,3,-0.003
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,full34,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,8,first_minus_second,992,0,0.992,0,0,0.0,0,992,-0.992
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,14,first_minus_second,986,0,0.986,0,1,-0.001,0,985,-0.985
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,6,first_minus_second,994,0,0.994,0,0,0.0,0,994,-0.994
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,conditional66,uniform_white,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,full34,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,994,first_minus_second,0,6,-0.006,0,0,0.0,6,0,0.006000000000000005
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,998,first_minus_second,0,1,-0.0009999999999999992,1,0,0.001,1,1,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,979,first_minus_second,0,21,-0.020999999999999998,0,0,0.0,21,0,0.02100000000000002
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,60,fitted_grid,outside_inner_prior,3,325003001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,full34,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,full34,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,15,first_minus_second,985,0,0.985,0,1,-0.001,0,984,-0.984
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,16,first_minus_second,984,0,0.984,0,1,-0.001,0,983,-0.983
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,26,first_minus_second,974,0,0.974,0,3,-0.003,0,971,-0.971
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,full34,uniform_white,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,full34,clustered_correlated,1000,997,first_minus_second,3,0,0.0030000000000000027,0,0,0.0,0,3,-0.003
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,13,first_minus_second,987,0,0.987,0,1,-0.001,0,986,-0.986
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,14,first_minus_second,986,0,0.986,0,0,0.0,0,986,-0.986
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,10,first_minus_second,990,0,0.99,0,2,-0.002,0,988,-0.988
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,full34,baseline,full34,uniform_white,1000,999,first_minus_second,0,1,-0.0010000000000000009,0,0,0.0,1,0,0.001
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,full34,baseline,full34,clustered_correlated,1000,998,first_minus_second,0,2,-0.0020000000000000018,0,0,0.0,2,0,0.002
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,full34,baseline,full34,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,covariates_only66,baseline,covariates_only66,uniform_white,1000,998,first_minus_second,0,2,-0.002,0,0,0.0,2,0,0.0020000000000000018
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,covariates_only66,baseline,covariates_only66,clustered_correlated,1000,995,first_minus_second,1,3,-0.002,0,1,-0.001,4,1,0.0030000000000000027
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,covariates_only66,baseline,covariates_only66,sparse_floor,1000,983,first_minus_second,0,16,-0.016,0,1,-0.001,17,0,0.017000000000000015
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,conditional66,baseline,conditional66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,conditional66,baseline,conditional66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.075,,160,fitted_grid,outside_inner_prior,4,325004001,calibration,envelope,conditional66,baseline,conditional66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,full34,uniform_white,1000,997,first_minus_second,3,0,0.0030000000000000027,0,0,0.0,0,3,-0.003
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,full34,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,full34,sparse_floor,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,covariates_only66,uniform_white,1000,17,first_minus_second,983,0,0.983,0,2,-0.002,0,981,-0.981
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,covariates_only66,clustered_correlated,1000,18,first_minus_second,982,0,0.982,0,3,-0.003,0,979,-0.979
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,covariates_only66,sparse_floor,1000,20,first_minus_second,980,0,0.98,0,3,-0.003,0,977,-0.977
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,conditional66,uniform_white,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,conditional66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,baseline,full66,baseline,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,full34,uniform_white,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,full34,clustered_correlated,1000,998,first_minus_second,2,0,0.0020000000000000018,0,0,0.0,0,2,-0.002
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,full34,sparse_floor,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,covariates_only66,uniform_white,1000,16,first_minus_second,984,0,0.984,0,1,-0.001,0,983,-0.983
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,covariates_only66,clustered_correlated,1000,14,first_minus_second,986,0,0.986,0,1,-0.001,0,985,-0.985
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,covariates_only66,sparse_floor,1000,10,first_minus_second,990,0,0.99,0,1,-0.001,0,989,-0.989
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,conditional66,uniform_white,1000,995,first_minus_second,5,0,0.0050000000000000044,0,0,0.0,0,5,-0.005
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,conditional66,clustered_correlated,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,information,envelope,full66,envelope,conditional66,sparse_floor,1000,999,first_minus_second,1,0,0.0010000000000000009,0,0,0.0,0,1,-0.001
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,calibration,envelope,full66,baseline,full66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,calibration,envelope,full66,baseline,full66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,calibration,envelope,full66,baseline,full66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,uniform_white,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,clustered_correlated,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
Newton,0,test,1,1.0,0.225,,40,fitted_grid,fitted_prior,5,325005001,calibration,envelope,no_diagnostics66,baseline,no_diagnostics66,sparse_floor,1000,1000,first_minus_second,0,0,0.0,0,0,0.0,0,0,0.0
