gravity,hypothesis_index,role,realization,beta,f,eta,prior,beta_family,companion_family,local_case_index,seed,rule,mode,scenario,N_catalogues,N_parent,correct,wrong,indeterminate,both_retained,both_rejected,true_retained,raw_fitting_empty_fraction_mean,near_best_true_mean,near_best_other_mean,correct_rate,correct_wilson_lo,correct_wilson_hi,wrong_rate,wrong_wilson_lo,wrong_wilson_hi,indeterminate_rate,indeterminate_wilson_lo,indeterminate_wilson_hi,true_retained_rate,true_retained_wilson_lo,true_retained_wilson_hi,classification_count_pass,retention_count_pass,overall_count_pass,classification_confidence_pass,retention_confidence_pass,overall_confidence_pass,evaluation_family
Newton,0,test,2,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,326016001,baseline,covariates_only66,sparse_floor,1000,1000,42,2,956,956,0,998,0.0,13.154,14.325,0.042,0.031220885546165447,0.056284425226603055,0.002,0.000548643588120728,0.007262807863492177,0.956,0.9414482108495923,0.9670617854115815,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,326016001,envelope,covariates_only66,uniform_white,1000,1000,32,0,968,968,0,1000,0.0,13.159,14.281,0.032,0.022757107858710962,0.04482473808376865,0.0,2.168404344971009e-19,0.0038267584855551234,0.968,0.9551752619162314,0.9772428921412891,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,326016001,envelope,covariates_only66,clustered_correlated,1000,1000,32,0,968,968,0,1000,0.0,13.167,14.269,0.032,0.022757107858710962,0.04482473808376865,0.0,2.168404344971009e-19,0.0038267584855551234,0.968,0.9551752619162314,0.9772428921412891,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,60,fitted_grid,outside_inner_prior,16,326016001,envelope,covariates_only66,sparse_floor,1000,1000,20,1,979,979,0,999,0.0,13.154,14.325,0.02,0.012983682916415136,0.030690005229717786,0.001,0.00017654637062607809,0.0056425585979579355,0.979,0.9681097049387625,0.9862242604320758,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,baseline,covariates_only66,uniform_white,1000,1000,31,0,969,968,1,999,0.0,13.176,14.419,0.031,0.02192400344715857,0.04366549601229214,0.0,2.168404344971009e-19,0.0038267584855551234,0.969,0.9563345039877078,0.9780759965528414,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,baseline,covariates_only66,clustered_correlated,1000,1000,40,0,960,960,0,1000,0.0,13.181,14.413,0.04,0.02951097368545276,0.05400964412125796,0.0,2.168404344971009e-19,0.0038267584855551234,0.96,0.945990355878742,0.9704890263145473,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,baseline,covariates_only66,sparse_floor,1000,1000,38,0,962,962,0,1000,0.0,13.158,14.473,0.038,0.02780900450930263,0.05172692033135032,0.0,2.168404344971009e-19,0.0038267584855551234,0.962,0.9482730796686497,0.9721909954906974,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,envelope,covariates_only66,uniform_white,1000,1000,29,0,971,971,0,1000,0.0,13.176,14.419,0.029,0.02026644815669875,0.04133835833669418,0.0,2.168404344971009e-19,0.0038267584855551234,0.971,0.9586616416633058,0.9797335518433012,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,envelope,covariates_only66,clustered_correlated,1000,1000,29,0,971,971,0,1000,0.0,13.181,14.413,0.029,0.02026644815669875,0.04133835833669418,0.0,2.168404344971009e-19,0.0038267584855551234,0.971,0.9586616416633058,0.9797335518433012,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.075,,160,fitted_grid,outside_inner_prior,17,326017001,envelope,covariates_only66,sparse_floor,1000,1000,17,0,983,983,0,1000,0.0,13.158,14.473,0.017,0.010640689856816328,0.027055958840229925,0.0,2.168404344971009e-19,0.0038267584855551234,0.983,0.9729440411597701,0.9893593101431837,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,baseline,covariates_only66,uniform_white,1000,1000,38,1,961,961,0,999,0.0,13.115,14.316,0.038,0.02780900450930263,0.05172692033135032,0.001,0.00017654637062607809,0.0056425585979579355,0.961,0.9471306895804986,0.9713410390958196,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,baseline,covariates_only66,clustered_correlated,1000,1000,37,1,962,961,1,998,0.0,13.111,14.33,0.037,0.026961180875554734,0.05058239748206931,0.001,0.00017654637062607809,0.0056425585979579355,0.962,0.9482730796686497,0.9721909954906974,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,baseline,covariates_only66,sparse_floor,1000,1000,43,1,956,956,0,999,0.0,13.118,14.365,0.043,0.03207865341171336,0.057419003844084014,0.001,0.00017654637062607809,0.0056425585979579355,0.956,0.9414482108495923,0.9670617854115815,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,envelope,covariates_only66,uniform_white,1000,1000,28,0,972,972,0,1000,0.0,13.115,14.316,0.028,0.019442276812770925,0.04017018319759311,0.0,2.168404344971009e-19,0.0038267584855551234,0.972,0.9598298168024069,0.9805577231872291,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,envelope,covariates_only66,clustered_correlated,1000,1000,29,0,971,971,0,1000,0.0,13.111,14.33,0.029,0.02026644815669875,0.04133835833669418,0.0,2.168404344971009e-19,0.0038267584855551234,0.971,0.9586616416633058,0.9797335518433012,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,40,fitted_grid,fitted_prior,18,326018001,envelope,covariates_only66,sparse_floor,1000,1000,20,0,980,980,0,1000,0.0,13.118,14.365,0.02,0.012983682916415136,0.030690005229717786,0.0,2.168404344971009e-19,0.0038267584855551234,0.98,0.9693099947702822,0.987016317083585,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,baseline,covariates_only66,uniform_white,1000,1000,30,0,970,969,1,999,0.0,13.112,14.226,0.03,0.0210937388288347,0.042503414147587126,0.0,2.168404344971009e-19,0.0038267584855551234,0.97,0.9574965858524128,0.9789062611711653,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,baseline,covariates_only66,clustered_correlated,1000,1000,35,0,965,964,1,999,0.0,13.12,14.23,0.035,0.02527226301711295,0.04828662237445333,0.0,2.168404344971009e-19,0.0038267584855551234,0.965,0.9517133776255466,0.9747277369828871,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,baseline,covariates_only66,sparse_floor,1000,1000,33,0,967,966,1,999,0.0,13.134,14.218,0.033,0.023592927958426907,0.04598126446708159,0.0,2.168404344971009e-19,0.0038267584855551234,0.967,0.9540187355329184,0.9764070720415732,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,envelope,covariates_only66,uniform_white,1000,1000,21,0,979,978,1,999,0.0,13.112,14.226,0.021,0.013775739567924286,0.03189029506123752,0.0,2.168404344971009e-19,0.0038267584855551234,0.979,0.9681097049387625,0.9862242604320758,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,envelope,covariates_only66,clustered_correlated,1000,1000,23,0,977,976,1,999,0.0,13.12,14.23,0.023,0.015374276932992918,0.03427645066222667,0.0,2.168404344971009e-19,0.0038267584855551234,0.977,0.9657235493377733,0.9846257230670071,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,80,fitted_grid,fitted_prior,19,326019001,envelope,covariates_only66,sparse_floor,1000,1000,18,0,982,981,1,999,0.0,13.134,14.218,0.018,0.011415740009567788,0.028273255170507345,0.0,2.168404344971009e-19,0.0038267584855551234,0.982,0.9717267448294926,0.9885842599904322,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,baseline,covariates_only66,uniform_white,1000,1000,38,0,962,962,0,1000,0.0,13.146,14.203,0.038,0.02780900450930263,0.05172692033135032,0.0,2.168404344971009e-19,0.0038267584855551234,0.962,0.9482730796686497,0.9721909954906974,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,baseline,covariates_only66,clustered_correlated,1000,1000,40,1,959,959,0,999,0.0,13.161,14.227,0.04,0.02951097368545276,0.05400964412125796,0.001,0.00017654637062607809,0.0056425585979579355,0.959,0.9448520067923587,0.9696350289179017,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,baseline,covariates_only66,sparse_floor,1000,1000,44,1,955,955,0,999,0.0,13.145,14.324,0.044,0.0329382145884185,0.058551789150407776,0.001,0.00017654637062607809,0.0056425585979579355,0.955,0.9403171620637766,0.9662004877143683,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,covariates_only66,uniform_white,1000,1000,31,0,969,969,0,1000,0.0,13.146,14.203,0.031,0.02192400344715857,0.04366549601229214,0.0,2.168404344971009e-19,0.0038267584855551234,0.969,0.9563345039877078,0.9780759965528414,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,covariates_only66,clustered_correlated,1000,1000,35,0,965,965,0,1000,0.0,13.161,14.227,0.035,0.02527226301711295,0.04828662237445333,0.0,2.168404344971009e-19,0.0038267584855551234,0.965,0.9517133776255466,0.9747277369828871,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,60,fitted_grid,outside_inner_prior,20,326020001,envelope,covariates_only66,sparse_floor,1000,1000,19,0,981,981,0,1000,0.0,13.145,14.324,0.019,0.012196885750790904,0.02948445591231312,0.0,2.168404344971009e-19,0.0038267584855551234,0.981,0.9705155440876868,0.9878031142492091,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,covariates_only66,uniform_white,1000,1000,29,0,971,971,0,1000,0.0,13.221,14.456,0.029,0.02026644815669875,0.04133835833669418,0.0,2.168404344971009e-19,0.0038267584855551234,0.971,0.9586616416633058,0.9797335518433012,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,covariates_only66,clustered_correlated,1000,1000,34,1,965,965,0,999,0.0,13.226,14.422,0.034,0.024431348663226313,0.04713519024531107,0.001,0.00017654637062607809,0.0056425585979579355,0.965,0.9517133776255466,0.9747277369828871,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,baseline,covariates_only66,sparse_floor,1000,1000,36,0,964,964,0,1000,0.0,13.197,14.533,0.036,0.02611557140738732,0.049435660467207834,0.0,2.168404344971009e-19,0.0038267584855551234,0.964,0.9505643395327921,0.9738844285926127,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,covariates_only66,uniform_white,1000,1000,24,0,976,976,0,1000,0.0,13.221,14.456,0.024,0.016180168466636995,0.03546290561161149,0.0,2.168404344971009e-19,0.0038267584855551234,0.976,0.9645370943883885,0.9838198315333629,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,covariates_only66,clustered_correlated,1000,1000,27,0,973,973,0,1000,0.0,13.226,14.422,0.027,0.018621382774294995,0.03899873075304015,0.0,2.168404344971009e-19,0.0038267584855551234,0.973,0.9610012692469598,0.9813786172257051,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.225,,160,fitted_grid,outside_inner_prior,21,326021001,envelope,covariates_only66,sparse_floor,1000,1000,16,0,984,984,0,1000,0.0,13.197,14.533,0.016,0.009872242002277388,0.02583206021173997,0.0,2.168404344971009e-19,0.0038267584855551234,0.984,0.97416793978826,0.9901277579977227,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,covariates_only66,uniform_white,1000,1000,39,0,961,961,0,1000,0.0,13.12,14.36,0.039,0.028658960904180485,0.052869310419501346,0.0,2.168404344971009e-19,0.0038267584855551234,0.961,0.9471306895804986,0.9713410390958196,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,covariates_only66,clustered_correlated,1000,1000,40,1,959,958,1,998,0.0,13.111,14.364,0.04,0.02951097368545276,0.05400964412125796,0.001,0.00017654637062607809,0.0056425585979579355,0.959,0.9448520067923587,0.9696350289179017,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,baseline,covariates_only66,sparse_floor,1000,1000,51,0,949,948,1,999,0.0,13.111,14.373,0.051,0.03900094277526684,0.06643548634476165,0.0,2.168404344971009e-19,0.0038267584855551234,0.949,0.9335645136552383,0.9609990572247332,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,covariates_only66,uniform_white,1000,1000,31,0,969,969,0,1000,0.0,13.12,14.36,0.031,0.02192400344715857,0.04366549601229214,0.0,2.168404344971009e-19,0.0038267584855551234,0.969,0.9563345039877078,0.9780759965528414,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,covariates_only66,clustered_correlated,1000,1000,31,0,969,968,1,999,0.0,13.111,14.364,0.031,0.02192400344715857,0.04366549601229214,0.0,2.168404344971009e-19,0.0038267584855551234,0.969,0.9563345039877078,0.9780759965528414,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,40,fitted_grid,fitted_prior,22,326022001,envelope,covariates_only66,sparse_floor,1000,1000,21,0,979,978,1,999,0.0,13.111,14.373,0.021,0.013775739567924286,0.03189029506123752,0.0,2.168404344971009e-19,0.0038267584855551234,0.979,0.9681097049387625,0.9862242604320758,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,baseline,covariates_only66,uniform_white,1000,1000,30,0,970,970,0,1000,0.0,13.173,14.482,0.03,0.0210937388288347,0.042503414147587126,0.0,2.168404344971009e-19,0.0038267584855551234,0.97,0.9574965858524128,0.9789062611711653,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,baseline,covariates_only66,clustered_correlated,1000,1000,38,0,962,961,1,999,0.0,13.163,14.525,0.038,0.02780900450930263,0.05172692033135032,0.0,2.168404344971009e-19,0.0038267584855551234,0.962,0.9482730796686497,0.9721909954906974,0.999,0.9943574414020421,0.9998234536293739,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,baseline,covariates_only66,sparse_floor,1000,1000,35,1,964,963,1,998,0.0,13.16,14.493,0.035,0.02527226301711295,0.04828662237445333,0.001,0.00017654637062607809,0.0056425585979579355,0.964,0.9505643395327921,0.9738844285926127,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,envelope,covariates_only66,uniform_white,1000,1000,25,0,975,975,0,1000,0.0,13.173,14.482,0.025,0.016990131293434067,0.0366452892678433,0.0,2.168404344971009e-19,0.0038267584855551234,0.975,0.9633547107321566,0.9830098687065659,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,envelope,covariates_only66,clustered_correlated,1000,1000,26,0,974,974,0,1000,0.0,13.163,14.525,0.026,0.017803938201616326,0.03782382884268993,0.0,2.168404344971009e-19,0.0038267584855551234,0.974,0.9621761711573101,0.9821960617983837,1.0,0.996173241514445,1.0,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,80,fitted_grid,fitted_prior,23,326023001,envelope,covariates_only66,sparse_floor,1000,1000,14,1,985,984,1,998,0.0,13.16,14.493,0.014,0.00835757513042392,0.02336203411753566,0.001,0.00017654637062607809,0.0056425585979579355,0.985,0.9753990230730932,0.9908890211959184,0.998,0.9927371921365079,0.9994513564118793,False,True,False,False,True,False,fitted_family
Newton,0,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326024001,baseline,covariates_only66,uniform_white,1000,1000,40,0,960,957,3,997,0.0,13.134,14.5,0.04,0.02951097368545276,0.05400964412125796,0.0,2.168404344971009e-19,0.0038267584855551234,0.96,0.945990355878742,0.9704890263145473,0.997,0.9912169859464969,0.9989792161188614,False,True,False,False,True,False,outside_inner_prior
Newton,0,test,2,1.3,0.3,,60,fitted_grid,outside_inner_prior,24,326024001,baseline,covariates_only66,clustered_correlated,1000,1000,55,0,945,945,0,1000,0.0,13.155,14.477,0.055,0.04249742737476844,0.07090838767737563,0.0,2.168404344971009e-19,0.0038267584855551234,0.945,0.9290916123226243,0.9575025726252315,1.0,0.996173241514445,1.0,False,True,False,False,True,False,outside_inner_prior
